id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
83678,Glasblåsarns barn,Glasblåsarns barn,1998,1998-02-27,5.286,14,0.3844,sv,,False
300438,Minu Leninid,Minu Leninid,1997,1997-10-02,4.9,8,0.3771,et,,False
411397,Agnes,Agnes,1995,1995-12-22,4.0,4,0.376,is,,False
1336347,After,After,,,0.0,0,0.3734,da,,False
55700,Ossos,Ossos,1997,1997-11-14,6.7,45,0.3671,pt,L'errance dramatique d'un couple et d'un bébé dans les rues d'un quartier difficile de Lisbonne.,False
320274,Quando i Bambini Giocano in Cielo,Quando i Bambini Giocano in Cielo,2006,2006-05-25,9.0,1,0.3596,it,,False
15825,At klappe med een hånd,At klappe med een hånd,2001,2001-08-17,7.2,10,0.3357,da,,False
20152,Englar alheimsins,Englar alheimsins,2000,2000-01-01,7.1,32,0.3353,is,,False
185131,Det bli'r i familien,Det bli'r i familien,1993,1993-11-19,2.6,5,0.3328,da,,False
243115,Prop og Berta,Prop og Berta,2001,2001-01-26,6.0,6,0.3306,da,,False
49974,La Comédie de Dieu,A Comédia de Deus,1996,1996-01-20,6.8,24,0.3305,pt,"Éloge de la folie à travers les tribulation de M. Jean de Dieu, homme paisible et glacier de son état qui collectionne à ses moments perdus des poils pubiens féminins qu'il classe dans un précieux album qu'il appelle « le Livre des pensées ».",False
15777,Dig og mig,Dig og mig,2008,2008-08-01,3.6,8,0.3256,da,,False
1049266,Paradis,Paradis,2008,2008-08-21,0.0,0,0.3241,da,,False
25252,Blóðbönd,Blóðbönd,2006,2006-02-24,5.6,5,0.3211,is,,False
254196,Someone You Love,En du elsker,2014,2014-05-09,5.31,29,0.3041,da,"Après des années à Los Angeles, Thomas Jacob, célèbre chanteur au parcours chaotique, revient enregistrer son nouvel album au Danemark. Sa fille Julie, qu’il n’a pas vue depuis des années, en profite pour réapparaître dans sa vie et lui présenter son petit-fils Noah. Thomas s’est détourné de sa famille et c’est bien malgré lui qu’il doit s’occuper du jeune garçon. Sa relation avec son petit-fils évolue et il est bientôt confronté à un choix qui pourrait bouleverser sa vie.",False
497790,Vitello,Vitello,2018,2018-02-01,6.0,2,0.3026,da,,False
229928,Inside the Box,Inside the Box,2013,2013-09-30,6.5,4,0.3016,en,,False
34902,Dag och natt,Dag och natt,2004,2004-08-06,6.3,21,0.3016,sv,,False
168320,The Weight of Elephants,The Weight of Elephants,2013,2013-02-14,6.909,11,0.3006,en,,False
15843,Echo,Ekko,2007,2007-12-07,5.538,13,0.2939,da,"Simon est un homme divorcé qui perd la garde de son fils de six ans et décide, par désespoir, de l'enlever et le cacher dans une maison de vacances vide. Hélas, ces dernières vacances ensemble pour le père et le fils tournent au cauchemar.",False
304030,Olmo and the Seagull,Olmo and the Seagull,2015,2015-11-05,7.068,22,0.2904,en,"Alors qu’ils répètent ""La Mouette"" de Tchekhov, Olivia et Serge découvrent qu’ils attendent un enfant. Olivia réalise alors que la frontière étroite entre sa propre vie et le rôle qu’elle doit jouer s’en trouve bouleversée.",False
718267,Skyernes skygge rammer mig,Skyernes skygge rammer mig,1996,1996-01-01,1.0,2,0.29,da,,False
15959,Hvordan vi slipper af med de andre,Hvordan vi slipper af med de andre,2007,2007-01-26,6.3,11,0.2844,da,,False
15815,1:1,1:1,2006,2006-01-27,8.0,27,0.2782,da,,False
56036,Smukke mennesker,Smukke mennesker,2010,2010-09-23,6.133,15,0.2778,da,,False
101119,Huutajat - Screaming Men,Huutajat - Screaming Men,2003,2003-02-21,6.1,7,0.2764,en,,False
529718,Den lille ridder,Den lille ridder,1999,1999-02-12,0.0,0,0.2629,da,,False
15956,Hjemve,Hjemve,2007,2007-03-30,5.2,6,0.26,da,,False
571466,Mødregruppen,Mødregruppen,2019,2019-02-07,5.6,10,0.2589,da,,False
1481651,De Gode Mødre,De Gode Mødre,,,0.0,0,0.2443,da,,False
72596,Bíódagar,Bíódagar,1994,1994-06-30,6.0,10,0.2397,is,,False
1404175,Hjem kære hjem,Hjem kære hjem,2025,2025-06-19,6.9,10,0.239,da,,False
779746,Études,Études,,,0.0,0,0.23,da,,False
1588852,Ingen kære mor,Ingen kære mor,2025,2025-11-27,7.0,2,0.2289,da,,False
41530,La femme qui rêvait d'un homme,Kvinden der drømte om en mand,2010,2010-01-21,4.9,24,0.226,da,Que se passe-t-il lorsqu'une connexion sexuelle submerge tous vos sens ? Une femme met tout en jeu dans la poursuite d'une liaison passionnée avec un homme qu'elle connaît à peine.,False
20995,Neuf hommes en maillot,Allt flyter,2008,2008-12-25,5.5,30,0.2212,sv,"En Suède, l'équipe de natation synchronisée masculine, composée d'hommes d'âge mûr passionnés mais incompétents, décide de concourir aux championnats du monde.",False
15967,Regel nr. 1,Regel nr. 1,2003,2003-10-31,4.3,6,0.2175,da,,False
106376,Fíaskó,Fíaskó,2000,2000-03-10,4.25,8,0.1942,is,,False
136916,Omfavn mig måne,Omfavn mig måne,2002,2002-06-07,6.0,2,0.1829,tr,,False
72661,Ikíngut,Ikíngut,2000,2000-01-01,6.7,3,0.1822,is,,False
16012,"Se til venstre, der er en svensker","Se til venstre, der er en svensker",2003,2003-01-31,6.2,17,0.1802,da,,False
342528,Alt om min far,Alt om min far,2002,2002-02-22,4.889,9,0.179,no,,False
19299,Vanvittig forelsket,Vanvittig forelsket,2009,2009-07-31,6.3,3,0.1761,da,,False
704937,En perfekt dag,En perfekt dag,2017,2017-03-20,0.0,0,0.1679,da,,False
206300,L'Ombre d'Andersen,H.C. Andersen og den skæve skygge,1998,1998-01-15,4.5,2,0.1594,da,,False
47506,Lucky People Center International,Lucky People Center International,1998,1998-03-27,7.6,8,0.1569,en,,False
201402,Kald mig bare Aksel,Kald mig bare Aksel,2002,2002-09-27,7.7,9,0.1533,da,,False
15835,Le Dernier viking,Den sidste viking,1997,1997-01-17,4.4,6,0.1509,da,"Danemark - An 950 : Un enfant de 10 ans est pris en otage avec sa mère, son frère et tous les habitants de son village, par les hommes du roi Grimmi, véritable tyran. Son nom : Harald. Son père, chef de ce village Viking, s'est enfui avec tous les guerriers pour quérir l'aide des rebelles du pays.  Commence alors pour Harald, aidé de son complice, le vieux Skraelling, un combat entre la vie et la mort, pour tuer le roi et sauver le village de la destruction totale...",False
456055,Brainy,Brainy,2011,2011-01-01,6.0,5,0.1437,da,,False
372462,Liv,Liv,2006,2006-03-19,4.25,4,0.1419,da,,False
16047,"Gå med fred, Jamil - Ma salama Jamil","Gå med fred, Jamil - Ma salama Jamil",2008,2008-05-30,5.773,11,0.1361,en,,False
451673,Zulu Comedy Galla 2016,Zulu Comedy Galla 2016,2016,2016-09-11,6.0,1,0.1338,da,,False
711049,Det sorte får,Det sorte får,2011,2011-06-03,0.0,0,0.1335,da,,False
124824,Den Attende,Den Attende,1996,1996-05-24,5.3,3,0.1229,da,,False
705302,Fri for Flemming,Fri for Flemming,2017,2017-05-19,0.0,0,0.1188,da,,False
472588,My Black Little Heart,My Black Little Heart,2008,2008-07-25,0.0,0,0.1153,en,,False
389715,Det Sjunkne Kloster,Det Sjunkne Kloster,2016,2016-02-02,4.833,6,0.1134,da,,False
710655,Cinde-fucking-rella,Cinde-fucking-rella,2018,2018-11-07,0.0,0,0.0962,da,,False
647165,Att: Kasimir,Att: Kasimir,2007,2007-01-01,0.0,0,0.0877,da,,False
360200,Vitello graver et hul,Vitello graver et hul,2015,2015-08-15,6.5,2,0.0716,da,,False
716231,Når vi ses igen,Når vi ses igen,2017,2017-12-05,0.0,0,0.0621,da,,False
438791,Angeli,Angeli,2002,2002-08-28,0.0,0,0.0577,es,,False
647145,Manden og Mågen,Manden og Mågen,2008,2008-07-06,0.0,0,0.0527,da,,False
389602,Agent Sinikael,Agent Sinikael,2002,2002-09-19,3.0,2,0.0406,et,,False
224491,Miraklet,Miraklet,2013,2013-10-12,4.667,3,0.0202,da,,False
id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
1317288,Marty Supreme,Marty Supreme,2025,2025-12-19,7.64,644,158.089,en,"Marty Mauser, 23 ans, aspire à devenir le meilleur athlète sur la scène mondiale du tennis de table. Le sport est sous-représenté aux États-Unis, ce qui rend difficile le financement de ses compétitions à l'étranger. Il est toutefois prêt à tout pour arriver à ses fins, y compris nouer des liens avec une ancienne actrice et son riche mari entrepreneur. Son entêtement pose un problème pour les personnes de son entourage, qui font souvent les frais de ses choix cavaliers.",False
1259102,Pour l'éternité,Eternity,2025,2025-11-26,7.0,395,20.7384,en,"Vieux couple marié depuis des années, Joan et Larry meurent à une semaine d'intervalle. À leur arrivée dans l’au-delà, ils découvrent que chaque âme doit choisir où - et avec qui - passer l’éternité. Alors qu’ils s’apprêtent à rejoindre leur paradis commun, un fantôme du passé réapparaît : Luke, le premier mari de Joan, mort durant la guerre de Corée, qui l’attend patiemment depuis 67 ans. Joan doit alors faire un choix impossible : le père de ses enfants, avec qui elle a partagé une vie entière, ou son amour passionné de jeunesse.",False
1151031,Substitution : Bring Her Back,Bring Her Back,2025,2025-05-28,7.378,1396,13.5551,en,"À la mort accidentelle de son père, Andy réclame la garde de Piper, sa demi-sœur malvoyante, mais il lui manque trois mois pour atteindre les 18 ans réglementaires. En attendant, les services sociaux placent Piper chez Laura, une conseillère habituée de ce genre de cas. Mais le protecteur Andy refuse de se séparer de sa demi-sœur et s'impose chez Laura, qui habite une grande maison à la campagne. Très vite, l'adolescent remarque le comportement étrange et intrusif de leur hôtesse, qui héberge déjà Oliver, un petit garçon muet et plutôt inquiétant. Il apparait que la conseillère faussement affable poursuit un rêve : éveiller l'esprit de sa propre fille morte noyée.",False
648878,Eddington,Eddington,2025,2025-07-16,6.423,640,13.2928,en,"En mai 2020, un affrontement entre le shérif et le maire de la petite ville d’Eddington au Nouveau-Mexique met le feu aux poudres, entraînant les voisins à se retourner les uns contre les autres.",False
1138194,Heretic,Heretic,2024,2024-10-31,6.978,2455,12.8299,en,"Deux jeunes missionnaires mormones se rendent chez M. Reed, un homme excentrique, pour prêcher et tenter de le convertir. Ce dernier va cependant s'avérer bien plus dangereux qu'elles n'auraient pu l'imaginer.",False
1097549,Babygirl,Babygirl,2024,2024-12-25,5.709,1110,12.6882,en,"Romy, PDG d’une grande entreprise, a tout pour être heureuse : un mari aimant, deux filles épanouies et une carrière réussie. Mais un jour, elle rencontre un jeune stagiaire dans la société qu’elle dirige à New York. Elle entame avec lui une liaison torride, quitte à tout risquer pour réaliser ses fantasmes les plus enfouis…",False
1241436,Warfare,Warfare,2025,2025-04-09,7.087,1299,12.3164,en,"2006 pendant la Guerre d’Irak. Un peloton de Navy SEALs américains est en planque dans la maison d’une famille irakienne pour une mission dangereuse à Ramadi. Avec des snipers, les militaires surveillent tous les mouvements de « l’ennemi » dans les moindres détails mais ils ne peuvent empêcher une embuscade. Une pluie de balles va causer de graves blessures et la mission se retrouve complètement bouleversée. Tandis que les militaires mettent tout en œuvre pour sauver les blessés en attendant désespérément d’être secourus, leur situation est de plus en plus désespérée. Combien de temps pourront-ils encore tenir ?",False
929590,Civil War,Civil War,2024,2024-04-10,6.8,4102,12.1878,en,"Dans un futur proche où les États-Unis sont au bord de l'effondrement et où des journalistes embarqués courent pour raconter la plus grande histoire de leur vie : la fin de l'Amérique telle que nous la connaissons. Une course effrénée à travers une Amérique fracturée qui, dans un futur proche, est plus que jamais sur le fil du rasoir.",False
1160360,If I Had Legs I'd Kick You,If I Had Legs I'd Kick You,2025,2025-10-10,6.503,160,11.0954,en,"Linda, une thérapeute épuisée, tente de garder le contrôle alors que sa fille souffre d'une maladie mystérieuse, son mari est absent, et son propre thérapeute devient de plus en plus hostile. Forcée de déménager dans un motel délabré, elle lutte pour maintenir sa vie personnelle et professionnelle à flot, dans un tourbillon de chaos émotionnel et de solitude.",False
666277,Past Lives - Nos vies d’avant,Past Lives,2023,2023-06-02,7.7,2181,10.7604,en,"Nora et Hae Sung, deux amis d'enfance profondément liés, sont séparés après que la famille de Nora a émigré de Corée du Sud.",False
760104,X,X,2022,2022-03-17,6.725,3823,10.3934,en,"Fin des années 70, une équipe de tournage investit une maison isolée du fin fond du Texas pour y réaliser un film X. À la tombée de la nuit, les propriétaires des lieux surprennent les cinéastes amateurs en plein acte. Le tournage vire brutalement au cauchemar.",False
376867,Moonlight,Moonlight,2016,2016-10-21,7.4,7413,9.5559,en,"Après avoir grandi dans un quartier difficile de Miami, Chiron, un jeune homme tente de trouver sa place dans le monde. Moonlight évoque son parcours, de l’enfance à l’âge adulte.",False
467244,La Zone d'intérêt,The Zone of Interest,2023,2023-12-15,7.011,2478,9.5397,en,"Le commandant d'Auschwitz Rudolf Höss et son épouse Hedwig réalisent sur un terrain directement adjacent au mur du camp leur vision d'une vie de rêve avec une famille nombreuse, une maison et un grand jardin. Cependant, lorsque Rudolf doit être muté à Oranienburg, leur petite vie idéale menace de s'effondrer et il cache l'information à son épouse. Quand Hedwig l'apprend, elle refuse de quitter sa maison de rêve.",False
760329,Smashing Machine,The Smashing Machine,2025,2025-10-01,6.472,414,8.8759,en,"En 1997, Mark Kerr, champion poids lourd de combats d'arts martiaux mixtes, connaît une première défaite lors d'un tournoi au Japon. Poursuivant sa carrière avec une confiance ébranlée, le colosse développe une dépendance aux opioïdes, qui complique son existence déjà tumultueuse auprès de sa femme Dawn, dans leur maison en Arizona.",False
1242434,Highest 2 Lowest,Highest 2 Lowest,2025,2025-08-14,5.501,430,8.6584,en,"Soumis à une demande de rançon et confronté à un terrible dilemme moral, un puissant magnat de l'industrie musicale doit se battre pour sa famille et son héritage.",False
785084,The Whale,The Whale,2022,2022-12-09,7.779,4486,8.5284,en,"Charlie, professeur d'anglais reclus souffrant d'obésité, tente de renouer avec sa fille adolescente pour une ultime chance de rédemption.",False
473033,Uncut Gems,Uncut Gems,2019,2019-08-30,7.156,5229,8.5067,en,"Un propriétaire de bijouterie, au sein de Diamond District à New York, et revendeur à ses heures perdues, voit sa vie bouleversée lorsque sa marchandise est volée.",False
1153714,La Mort d'une licorne,Death of a Unicorn,2025,2025-03-27,6.419,727,7.6318,en,"Un père et sa fille percutent et tuent accidentellement une licorne, alors qu'ils sont en route pour rejoindre le patron milliardaire de ce dernier, qui cherche à exploiter les incroyables propriétés médicinales de la créature.",False
858017,I Saw the TV Glow,I Saw the TV Glow,2024,2024-05-03,6.102,621,7.5817,en,"Owen, un adolescent qui tente de survivre en banlieue, voit sa vie chamboulée quand une camarade de classe lui fait découvrir une mystérieuse émission de télévision de fin de soirée qui dépeint une vision d'un monde surnaturel tout juste sous le leur. Dans la pâle lueur de la télévision, la perception de la réalité d'Owen commence à se fissurer.",False
559907,The Green Knight,The Green Knight,2021,2021-07-29,6.612,2129,7.3098,en,"À travers cette aventure fantastique et épique basée sur la légende arthurienne intemporelle, The Green Knight raconte l'histoire de Sir Gawain, le neveu téméraire et têtu du roi Arthur, qui se lance dans une quête audacieuse pour affronter le chevalier vert éponyme, un gigantesque étranger à la peau émeraude qui met à l’épreuve le courage des hommes. Gawain doit ainsi affronter des fantômes, des géants, des voleurs et des comploteurs qui feront de son voyage une quête d’identité lui permettant de prouver sa valeur aux yeux de sa famille et de son royaume en affrontant son plus grand adversaire.",False
1136867,Materialists,Materialists,2025,2025-06-12,6.419,1023,7.183,en,"Employée d'une agence de rencontre new-yorkaise, Lucy a pour tâche de dénicher le meilleur parti possible pour des clientes aux nombreuses exigences. Après de nombreuses années sans attache, elle se décide enfin à fréquenter Harry, héritier d'une grande fortune rencontré au mariage d'une cliente. Au même moment, John, son ancien amoureux, un acteur de théâtre sans le sou, réapparait dans sa vie.",False
503919,The Lighthouse,The Lighthouse,2019,2019-10-18,7.5,5389,7.1282,en,"Le film se passe dans une île lointaine et mystérieuse de Nouvelle Angleterre à la fin du XIXème siècle, et met en scène une ""histoire hypnotique et hallucinatoire"" de deux gardiens de phare.",False
949423,Pearl,Pearl,2022,2022-09-16,7.236,2453,6.7868,en,"Piégée dans la ferme isolée de sa famille, Pearl doit s'occuper de son père malade sous le regard autoritaire de sa mère dévote. Désireuse de mener une vie glamour comme elle l'a vu dans les films, Pearl voit ses ambitions limitées... ce qu'elle n'apprécie pas du tout !",False
834027,Val,Val,2021,2021-07-23,7.212,215,6.6767,en,"Depuis plus de 40 ans, Val Kilmer, l'un des acteurs les plus capricieux et/ou incompris d'Hollywood. En 2015, un cancer de la gorge l'astreint à des traitements. Mais s’il a survécu, les traitements ont eu raison de sa voix. Il ne peut plus s'exprimer que par courtes phrases qui restent à décrypter. Depuis l'enfance, ses deux frères, Wesley et Mark, Val a enregistré des films, vidéos avec leurs caméras. Des milliers d'heures de séquences, des films familiaux. C'est quand il eut perdu sa voix, qu'il eut le plus envie de se raconter. Documenter sa propre vie et son art à travers ces vidéos, la vie de Val en 109 minutes sonorisés par la voix de son fils, Jack Kilmer.
 Ce documentaire brut, follement original et sans faille révèle une vie vécue à l'extrême et un regard rempli de cœur, parfois hilarant, sur ce que signifie être un artiste et un homme complexe, surprenant, émouvant à découvrir.",False
780609,Men,Men,2022,2022-05-20,6.088,1293,6.2135,en,"Après avoir vécu un drame personnel, Harper décide de s’isoler dans la campagne anglaise, en espérant pouvoir s’y reconstruire. Mais une étrange présence dans les bois environnants semble la traquer. Ce qui n’est au départ qu’une crainte latente se transforme en cauchemar total, nourri par ses souvenirs et ses peurs les plus sombres.",False
1094274,Y2K,Y2K,2024,2024-12-06,5.116,259,5.9712,en,"Lors de la dernière nuit de 1999, deux adolescents qui s’imposent lors d’une fête du Nouvel An doivent lutter pour leur survie dans cette comédie catastrophe à la puissance 56K.",False
1422562,The Moment,The Moment,2026,2026-01-30,4.4,7,5.6821,en,,False
1023922,MaXXXine,MaXXXine,2024,2024-07-04,6.309,1374,5.2578,en,"À Los Angeles dans les années 80, Maxine Minx , une star de films pour adultes et aspirante actrice, obtient finalement le rôle tant espéré. Mais lorsqu’un mystérieux tueur traque les starlettes d’Hollywood, des indices sanglants menacent de dévoiler le sombre passé de Maxine.",False
533444,Waves,Waves,2019,2019-11-15,7.4,784,5.1864,en,"Le parcours des membres d’une famille afro-américaine, menée par un patriarche protecteur, mais très exigeant, sur les eaux troubles du malheur et du deuil. Un chemin douloureux qui finira par les rassembler sur les rives de l’amour et du pardon, si tant est qu’ils parviennent à accepter de lâcher prise.",False
850165,Iron Claw,The Iron Claw,2023,2023-12-21,7.5,1164,5.177,en,"L'histoire vraie des inséparables frères Von Erich, qui ont marqué l'histoire du monde extrêmement compétitif de la lutte professionnelle au début des années 1980. À travers la tragédie et le triomphe, sous l'ombre de leur père et entraîneur tyrannique, les frères recherchent une immortalité plus grande que nature sur la plus grande scène sportive.",False
948549,Love Lies Bleeding,Love Lies Bleeding,2024,2024-03-07,6.583,904,5.1701,en,"Lou, gérante solitaire d'une salle de sport, tombe éperdument amoureuse de Jackie, une culturiste ambitieuse. Leur relation passionnée et explosive va les entraîner malgré elles dans une spirale de violence.",False
798286,Beau Is Afraid,Beau Is Afraid,2023,2023-04-14,6.7,1265,5.032,en,"Beau est un être sensible qui suit une thérapie afin d'exorciser les démons de son passé. Il habite un quartier bruyant et violent. Le célibataire doit bientôt s'envoler auprès de sa mère pour souligner l'anniversaire de la mort de son père. Or, ce jour-là, rien ne se déroule comme prévu. Il se réveille en retard et perd les clés de son appartement, l'obligeant à retarder son voyage. Rejoindre maman ne sera pas évident et pour y arriver, Beau plonge dans des aventures incroyables.",False
896536,La Légende d'Ochi,The Legend of Ochi,2025,2025-04-18,6.083,260,5.0175,en,"Dans un village isolé des Carpates, Yuri, une jeune fille élevée dans la crainte des mystérieuses créatures de la forêt appelées Ochis, se voit interdire de sortir après la tombée de la nuit. Un jour, elle découvre un bébé Ochi abandonné par sa meute. Déterminée à le ramener auprès des siens, Yuri va défier les interdits et s’engage dans une aventure extraordinaire au cœur des secrets de la forêt.",False
823482,Dream Scenario,Dream Scenario,2023,2023-11-10,6.646,1236,4.9771,en,Un malheureux père de famille mène une vie discrète jusqu'au jour où il apparaît soudainement dans les rêves de millions de personnes. Il devient célèbre du jour au lendemain et reçoit l'attention qui lui a longtemps été refusée dans son métier de professeur. Mais sa nouvelle renommée a un prix: ses apparitions oniriques prennent de plus en plus des formes cauchemardesques qui mènent à la violence. Il doit faire face aux conséquences et aux côtés sombres de sa renommée inattendue.,False
437586,90's,mid90s,2018,2018-10-19,7.485,1743,4.3214,en,"Un été au milieu des années 90, dans une banlieue populaire de Los Angeles. Stevie, 13 ans, est un garçon malingre et timide, qui voue une véritable passion au skateboard. Le préadolescent passe le moins de temps possible chez lui, pour échapper aux brutalités de son frère aîné et à l'immaturité de sa mère. Lors d'une de ses escapades, il fait la connaissance de quatre skateurs plus âgés qui le prennent sous leur aile. Dès lors, cet été sera pour Stevie celui des premières fois, des transgressions et de la découverte d'une nouvelle liberté. Le premier film du comédien Jonah Hill est un teen-movie réaliste, sensible et souvent drôle inspiré de son adolescence.",False
591538,Macbeth,The Tragedy of Macbeth,2021,2021-12-05,6.935,854,4.1876,en,"Un seigneur écossais est convaincu par un trio de sorcières qu'il deviendra le prochain roi d'Écosse, et sa femme ambitieuse le soutient dans ses plans de prise du pouvoir.",False
717980,Sharper,Sharper,2023,2023-02-10,6.862,649,4.168,en,"Sharper dévoile un New York secret, des luxueux appartements aux coins sombre du Queens. Lorsque les apparences sont trompeuses, les motivations sont douteuses et les espoirs contrariés.",False
831395,Tuesday,Tuesday,2024,2024-06-07,6.77,98,4.1342,en,"Tuesday est une adolescente mourante. Elle aimerait se rapprocher de sa mère, Zora. Elle se lie d'amitié avec ""Death"", la mort littéralement qui a pris le corps d'un perroquet sur Terre. Tuesday espère que son nouvel ami lui accordera sa dernière volonté.",False
510355,Share,Share,2019,2019-01-25,5.301,88,4.1025,en,"Après avoir découvert une vidéo d'une soirée dont elle ne se souvient pas, Mandy, 16 ans, doit comprendre ce qui lui est arrivé avant que la situation ne dégénère.",False
1523135,The Chaperones,The Chaperones,,,0.0,0,3.8495,en,,False
520023,Bodies Bodies Bodies,Bodies Bodies Bodies,2022,2022-08-05,6.2,1392,3.8452,en,"Un groupe de jeunes gens riches organise une fête dans un manoir isolé. Ils participent à un jeu où ils doivent trouver lequel d'entre eux est le tueur désigné. Lorsque l'un d'entre eux est retrouvé mort et que l'électricité et les communications sont coupées, les survivants tentent de découvrir l'identité du meurtrier.",False
583095,Funny Pages,Funny Pages,2022,2022-08-26,5.673,81,3.8442,en,Le passage à l'âge adulte d'un dessinateur adolescent qui rejette le confort de sa vie pour partir en quête de lui-même.,False
418078,It Comes at Night,It Comes at Night,2017,2017-06-09,5.862,2565,3.7952,en,"Alors que le monde est en proie à une menace terrifiante, un homme vit reclus dans sa propriété, totalement isolée, avec sa femme et son fils. Quand une famille aux abois cherche refuge dans sa propre maison, le fragile équilibre qu'il a mis en place est soudain bouleversé.",False
1325734,The Drama,The Drama,2026,2026-04-02,0.0,0,3.7726,en,"Dans les jours précédant leur mariage, un couple est confronté à une crise lorsque des révélations inattendues font dérailler ce que l'un d'eux pensait savoir de l'autre.",False
1495535,Dennis,Dennis,,,0.0,0,3.7499,en,,False
1375441,Primetime,Primetime,,,0.0,0,3.744,en,,False
744594,White Noise,White Noise,2022,2022-11-25,5.579,781,3.7419,en,"À la fois drôle et terrifiant, poétique et absurde, classique et apocalyptique, ""White Noise"" suit le quotidien d'une famille américaine contemporaine tentant de régler ses conflits tout en faisant face aux mystères universels de l'amour, de la mort et de la possibilité du bonheur dans un monde où règne l'incertitude.",False
1083381,Backrooms,Backrooms,2026,2026-06-17,0.0,0,3.7059,en,"Un jeune cinéaste bascule dans une autre dimension vide et labyrinthique, qui semble abriter des êtres d'un autre monde.",False
1242424,Famous,Famous,,,0.0,0,3.3395,en,"Lance Dunkquist possède une ressemblance frappante avec l'acteur d'Hollywood, James Jansen. Il se rend à Los Angeles pour réaliser son rêve car Lance souhaite devenir célèbre, quoi qu'il en coûte.",False
989662,A Different Man,A Different Man,2024,2024-08-24,6.905,402,3.3237,en,"Edward, un aspirant acteur, subit une procédure médicale radicale afin de transformer drastiquement son apparence. Son nouveau visage de rêve tourne rapidement au cauchemar alors qu’il perd le rôle qu'il était destiné à jouer et devient obsédé par l'idée de récupérer ce qu'il a perdu.",False
756394,Bride,Bride,,,0.0,0,3.2968,en,"L'histoire d'une femme créée pour être une épouse idéale, mais lorsqu'elle rejette son créateur, elle est obligée de fuir son existence confinée et d'affronter un monde qui la considère comme un monstre.",False
434501,Toru,Toru,2017,2017-01-19,4.7,3,3.1731,en,,False
1229705,My Mercury,My Mercury,2025,2025-05-11,4.0,2,2.9927,en,,False
640265,The Sky Is Everywhere,The Sky Is Everywhere,2022,2022-02-11,5.8,89,2.9397,en,"Lennie est une jeune musicienne pleine de talent. Alors qu’elle fait face au décès de sa sœur, elle se rapproche d’un nouvel élève du lycée et du petit ami de sa sœur, complètement anéanti. Entre imagination débordante et cœur indécis, Lennie vivra son premier amour et son premier deuil.",False
1492306,Creature,Creature,,,0.0,0,2.9387,en,,False
1202479,Opus,Opus,2025,2025-03-13,5.698,199,2.9153,en,"Une jeune autrice est invitée à se rendre à la résidence recluse d’une star de la pop ayant mystérieusement disparu 30 ans auparavant. Entourée des membres du culte obsédés par la star et de journalistes imbus et complaisants, elle se retrouve malgré elle au centre du plan de vengeance tordu de la vedette.",False
605603,Jonty,Jonty,,,0.0,0,2.8781,en,,False
860278,Stephen Curry: Underrated,Stephen Curry: Underrated,2023,2023-07-21,7.516,96,2.7405,en,"Le récit éblouissant du passage à l’âge adulte de Stephen Curry, l'un des joueurs les plus influents, les plus dynamiques et les plus surprenants de l'histoire du basket-ball, et de son accès au titre de quadruple champion en NBA, après avoir été un joueur au corps gracile à l’université.",False
585378,After Yang,After Yang,2022,2022-03-04,6.393,489,2.7276,en,"Dans un futur proche, chaque foyer possède un androïde domestique, appelé « techno-sapiens ». Dans la famille de Jake, il s’appelle Yang, et veille plus particulièrement sur la jeune Mika, assurant pour cette petite fille adoptée d’origine chinoise, un rôle de tuteur, d’ami, de confident. Aussi, le jour où Yang tombe en panne, Jake met toute sa vie en pause pour tenter de le réparer. Mais le parcours va se révéler beaucoup plus compliqué que prévu, et va mettre Jake aux prises avec des questionnements existentiels et intimes vertigineux.",False
837938,The Inspection,The Inspection,2022,2022-11-18,6.162,74,2.6666,en,"Afin d'obtenir l'approbation de sa mère, un jeune homme gay s'engage dans les Marines.",False
632617,Nos âmes d'enfants,C'mon C'mon,2021,2021-11-19,7.204,746,2.6511,en,"Journaliste radio, Johnny interroge des jeunes à travers le pays sur leur vision du futur. Une crise familiale vient soudain bouleverser sa vie : sa sœur, dont il n’est pas très proche, lui demande de s’occuper de son fils, Jesse. Johnny accepte de le faire mais n’a aucune expérience de l'éducation d'un enfant. Entre les deux débute pourtant une relation faite de quotidien, d’angoisses, d’espoirs et de partage qui changera leur vision du monde.",False
489925,Dernière année,Eighth Grade,2018,2018-01-19,7.155,1631,2.544,en,"Kayla Day a toujours son téléphone en main, espérant trouver des connexions en ligne qui pourraient compenser celles qu'elle est incapable de forger dans sa vie de tous les jours. Elle réalise des vidéos YouTube destinées à d'autres adolescents confrontés à des problèmes similaires - sentiments d'isolement, d'anxiété et d'invisibilité - mais après avoir si facilement mobilisé cette sagesse et cette confiance en s'adressant à son auditoire (à peine existant), Kayla la trouve paralysante . Au cours de la dernière semaine d'une année scolaire si désastreuse et avec le lycée qui se profile à l'horizon, Kayla s'efforce de combler le fossé qui sépare la façon dont elle se perçoit et la personne qu'elle croit devoir être.",False
